grp,variable,value,grp2,var2,num
13_4,10_6,0.0208503659559001,Danger Sense,Illusion Casting,18
13_4,12_1,0.011413045809911,Danger Sense,Vampirism,5
13_4,12_2,0.0022196163811138,Danger Sense,Poisonous,3
13_4,12_3,0.0434501392448538,Danger Sense,Immortal,32
13_4,12_4,0.0263038056849595,Danger Sense,Invulnerability,42
13_4,6_1,0.0401026963028615,Danger Sense,Animation,14
13_4,6_2,0.0419888192435323,Danger Sense,Siphon Abilities,15
13_4,6_3,0.0357145289535723,Danger Sense,Siphon Lifeforce,14
13_4,6_4,0.0583620512458051,Danger Sense,Power Mimicry,18
13_4,6_5,0.0935133339904251,Danger Sense,Cosmic Awareness,29
13_4,6_6,0.0554793197665502,Danger Sense,Astral Projection,24
13_4,6_7,0.0272869820901453,Danger Sense,Divine Powers,20
13_4,6_8,0.0139051629771862,Danger Sense,Magic,18
13_4,9_1,0.027485369638955,Danger Sense,Psychometry,8
13_4,9_2,0.025760530743815,Danger Sense,Postcognition,8
13_4,9_3,0.0397367488820545,Danger Sense,Voice-induced Manipulation,12
13_4,9_4,0.0116191763126421,Danger Sense,Emotion Control,8
13_4,9_5,0.0215966400699574,Danger Sense,Mesmerize,11
13_4,9_6,0.057949055418277,Danger Sense,Precognition,19
13_4,9_7,0.0551607680316584,Danger Sense,Empathy,19
13_4,9_8,0.0141478742776127,Danger Sense,Willpower-Based Constructs,13
13_4,9_9,0.0279072399175881,Danger Sense,Hypnosis,17
13_4,9_10,0.026712347390725,Danger Sense,Psychic,18
13_4,9_11,0.0553789472944161,Danger Sense,Telekinesis,28
13_4,9_12,0.016955283423145,Danger Sense,Psionic,20
13_4,9_13,0.043917816705751,Danger Sense,Telepathy,31
13_4,2_1,0.0070835976993767,Danger Sense,Implants,12
13_4,2_2,0.0011133122131587,Danger Sense,Power Suit,11
13_4,2_3,0.0034242232720433,Danger Sense,Insanely Rich,15
13_4,2_4,0.0118365600799215,Danger Sense,Power Item,22
13_4,2_5,0.0032582630202615,Danger Sense,Gadgets,28
13_4,2_6,0.005994159166195,Danger Sense,Weapon Master,34
13_4,5_1,0.0587549016525258,Danger Sense,Darkforce Manipulation,16
13_4,5_2,0.0018556022307901,Danger Sense,Technopathy,5
13_4,5_3,0.0171998426001735,Danger Sense,Electronic Disruption,10
13_4,5_4,2.871096830104016e-07,Danger Sense,Radiation,3
13_4,5_5,0.0180884100097456,Danger Sense,Holographic Projection,11
13_4,5_6,0.0433933433329149,Danger Sense,Electricity Control,21
13_4,5_7,0.0049671182322202,Danger Sense,Heat Generation,11
13_4,5_8,0.0206847546335879,Danger Sense,Energy Based Constructs,17
13_4,5_9,0.0266649998661072,Danger Sense,Light Projection,19
13_4,5_10,0.0134961208125359,Danger Sense,Energy Shield,17
13_4,5_11,0.0073705024193625,Danger Sense,Energy-Enhanced Strike,16
13_4,5_12,0.0372727833835926,Danger Sense,Energy Absorption,27
13_4,5_13,0.0179575967210899,Danger Sense,Energy Manipulation,24
13_4,5_14,0.0094931403483744,Danger Sense,Blast Power,36
13_4,3_1,0.0028426954309596,Danger Sense,Prehensile Hair,1
13_4,3_2,0.0020669417006056,Danger Sense,Shadowmeld,2
13_4,3_3,0.0181716761263018,Danger Sense,Chemical Absorbtion,6
13_4,3_4,8.745465289250546e-05,Danger Sense,Sonic Scream,1
13_4,3_5,0.1188341190144549,Danger Sense,Webslinger,18
13_4,3_6,0.003583902898782,Danger Sense,Chemical Secretion,5
13_4,3_7,0.096809440280377,Danger Sense,Wall Clinger,22
13_4,3_8,0.0233937345576287,Danger Sense,Duplication,11
13_4,3_9,0.030926212991835,Danger Sense,Matter Absorption,13
13_4,3_10,0.012277403666441,Danger Sense,Elasticity,9
13_4,3_11,0.0027838490372177,Danger Sense,Heat Vision,6
13_4,3_12,0.0024385407540632,Danger Sense,Sub-Mariner,6
13_4,3_13,0.0413246928118123,Danger Sense,Chameleon,17
13_4,3_14,0.0402689977948986,Danger Sense,Invisibility,20
13_4,3_15,0.0246678519069833,Danger Sense,Phasing / Ghost,19
13_4,3_16,0.0060451542418861,Danger Sense,Size Manipulation,13
13_4,3_17,0.0213189233436312,Danger Sense,Levitation,19
13_4,3_18,0.0340051022025264,Danger Sense,Feral,23
13_4,3_19,0.0286054885657951,Danger Sense,Claws,23
13_4,3_20,0.0779867109733264,Danger Sense,Adaptive,34
13_4,3_21,0.0133345641153729,Danger Sense,Teleport,21
13_4,3_22,0.001146765633459,Danger Sense,Flight,32
13_4,4_1,0.0227254380933009,Danger Sense,Synaesthesia,4
13_4,4_2,0.0161637673167995,Danger Sense,Omni-lingual,13
13_4,4_3,0.0170204874331626,Danger Sense,Swordsmanship,21
13_4,4_4,0.0277611808908144,Danger Sense,Escape Artist,25
13_4,4_5,0.0490088189727776,Danger Sense,Tracking,40
13_4,4_6,0.0182433095587059,Danger Sense,Stealth,34
13_4,4_7,0.0025051219921912,Danger Sense,Marksmanship,26
13_4,4_8,0.008621559139061,Danger Sense,Leadership,38
13_4,4_9,0.0096655405505889,Danger Sense,Intellect,58
13_4,4_10,0.0237287930444081,Danger Sense,Unarmed Combat,70
13_4,1_1,0.0022196163811138,Danger Sense,Super Eating,3
13_4,1_2,0.0177645243386156,Danger Sense,Super Smell,17
13_4,1_3,0.018979141805451,Danger Sense,Super Hearing,22
13_4,1_4,0.0599925059028926,Danger Sense,Berserker Strength,33
13_4,1_5,0.0282177183960745,Danger Sense,Super Sight,28
13_4,1_6,0.0059359999162604,Danger Sense,Longevity,25
13_4,1_7,0.0549496419016461,Danger Sense,Super Speed,48
13_4,1_8,0.0865943264506856,Danger Sense,Healing,55
13_4,1_9,0.0317511969033638,Danger Sense,Super Strength,57
13_4,1_10,0.0791403880081673,Danger Sense,Agility,71
13_4,1_11,0.0290591950372754,Danger Sense,Stamina,61
14_1,13_1,0.2873530709054661,Penance Stare,Sense Death,4
14_1,13_2,0.0172505803994712,Penance Stare,Electronic interaction,1
14_1,13_3,0.0065089458978708,Penance Stare,Radar Sense,0
14_1,13_4,0.0150646245135163,Penance Stare,Danger Sense,1
14_1,14_1,1.0,Penance Stare,Penance Stare,6
14_1,14_2,0.4897616568137765,Penance Stare,Hellfire Control,5
14_1,14_3,0.0322826256638598,Penance Stare,Soul Absorption,1
14_1,14_4,0.0890031862063451,Penance Stare,Darkness Manipulation,2
14_1,14_5,0.084260423013639,Penance Stare,Death Touch,2
14_1,14_6,0.3420435032240648,Penance Stare,Necromancy,5
14_1,14_7,0.317311098513676,Penance Stare,Possession,5
14_1,11_1,0.0011625096141398,Penance Stare,Blood Control,0
14_1,11_2,0.0014128021859704,Penance Stare,Controlled Bone Growth,0
14_1,11_3,0.0014963264797654,Penance Stare,Pheromone Control,0
14_1,11_4,0.0265112512194931,Penance Stare,Enhance Mutation,1
14_1,11_5,0.0177832557977381,Penance Stare,Genetic Manipulation,1
14_1,11_6,0.059659458412673,Penance Stare,Shape Shifter,3
14_1,8_1,0.0017471804043563,Penance Stare,Inertia Absorption,0
14_1,8_2,0.0043643499760375,Penance Stare,Magnetism,0
14_1,8_3,0.0239800399534001,Penance Stare,Gravity control,1
14_1,8_4,0.0228372067828067,Penance Stare,Vibration Wave,1
14_1,8_5,0.0152918404122615,Penance Stare,Density Control,1
14_1,8_6,0.0001913827846215,Penance Stare,Force Field,1
14_1,7_1,0.0592503466678714,Penance Stare,Sand manipulation,1
14_1,7_2,0.0025864207960309,Penance Stare,Plant Control,0
14_1,7_3,0.0029234438211755,Penance Stare,Ice Breath,0
14_1,7_4,0.4147296810854181,Penance Stare,Flame Breath,5
14_1,7_5,0.0274390019102712,Penance Stare,Water Control,1
14_1,7_6,0.0247850655658796,Penance Stare,Ice Control,1
14_1,7_7,0.0053041748687916,Penance Stare,Earth Manipulation,0
14_1,7_8,0.070509759042959,Penance Stare,Weather Control,2
14_1,7_9,0.0164851879901061,Penance Stare,Wind Bursts,1
14_1,7_10,0.0137742479377869,Penance Stare,Animal Control,1
14_1,7_11,0.2687570812299722,Penance Stare,Fire Control,5
14_1,10_1,0.0030922413781252,Penance Stare,Probability Manipulation,0
14_1,10_2,0.0106908327832245,Penance Stare,Time Travel,1
14_1,10_3,0.108301207787444,Penance Stare,Time Manipulation,3
14_1,10_4,0.1029602384939906,Penance Stare,Reality Manpulation,3
14_1,10_5,0.0985607819139968,Penance Stare,Dimensional Manipulation,3
14_1,10_6,0.005183464016083,Penance Stare,Illusion Casting,1
14_1,12_1,0.0020823100365167,Penance Stare,Vampirism,0
14_1,12_2,0.00250228391101,Penance Stare,Poisonous,0
14_1,12_3,0.1761958321697172,Penance Stare,Immortal,5
14_1,12_4,0.1871596508378014,Penance Stare,Invulnerability,6
14_1,6_1,0.0221149588834843,Penance Stare,Animation,1
14_1,6_2,0.0746211618145806,Penance Stare,Siphon Abilities,2
14_1,6_3,0.0198053336397216,Penance Stare,Siphon Lifeforce,1
14_1,6_4,0.1455067196285082,Penance Stare,Power Mimicry,3
14_1,6_5,0.0091948544964338,Penance Stare,Cosmic Awareness,1
14_1,6_6,0.0990942999750181,Penance Stare,Astral Projection,3
14_1,6_7,0.0865206899207248,Penance Stare,Divine Powers,3
14_1,6_8,0.2194504845093183,Penance Stare,Magic,5
14_1,9_1,0.002250157689619,Penance Stare,Psychometry,0
14_1,9_2,0.0024181944672231,Penance Stare,Postcognition,0
14_1,9_3,0.0035997834208952,Penance Stare,Voice-induced Manipulation,0
14_1,9_4,0.0228372067828068,Penance Stare,Emotion Control,1
14_1,9_5,0.0204331507796107,Penance Stare,Mesmerize,1
14_1,9_6,0.0167359916565352,Penance Stare,Precognition,1
14_1,9_7,0.0068549614426068,Penance Stare,Empathy,0
14_1,9_8,0.0099172841605615,Penance Stare,Willpower-Based Constructs,1
14_1,9_9,0.0093354604046614,Penance Stare,Hypnosis,1
14_1,9_10,0.0072947460349864,Penance Stare,Psychic,1
14_1,9_11,0.0034359060941295,Penance Stare,Telekinesis,1
14_1,9_12,0.0020963567463357,Penance Stare,Psionic,1
14_1,9_13,0.0004943034538238,Penance Stare,Telepathy,1
14_1,2_1,0.0116064916481661,Penance Stare,Implants,0
14_1,2_2,0.0160531245227135,Penance Stare,Power Suit,0
14_1,2_3,0.0012470654341712,Penance Stare,Insanely Rich,1
14_1,2_4,0.0520480836076686,Penance Stare,Power Item,3
14_1,2_5,0.0453770457471841,Penance Stare,Gadgets,0
14_1,2_6,0.0125644855303567,Penance Stare,Weapon Master,3
14_1,5_1,0.165350223180149,Penance Stare,Darkforce Manipulation,3
14_1,5_2,0.0053899079152518,Penance Stare,Technopathy,0
14_1,5_3,0.0053899079152518,Penance Stare,Electronic Disruption,0
14_1,5_4,0.0054756902761823,Penance Stare,Radiation,0
14_1,5_5,0.0061637313173708,Penance Stare,Holographic Projection,0
14_1,5_6,0.0459218750756647,Penance Stare,Electricity Control,2
14_1,5_7,0.2591519522799672,Penance Stare,Heat Generation,5
14_1,5_8,0.0404473993022989,Penance Stare,Energy Based Constructs,2
14_1,5_9,0.0059218870027299,Penance Stare,Light Projection,1
14_1,5_10,0.0036355880488347,Penance Stare,Energy Shield,1
14_1,5_11,0.0021918809797523,Penance Stare,Energy-Enhanced Strike,1
14_1,5_12,0.0234129349106887,Penance Stare,Energy Absorption,2
14_1,5_13,0.0003479634453492,Penance Stare,Energy Manipulation,1
14_1,5_14,0.1798004985649272,Penance Stare,Blast Power,6
14_1,3_1,0.0003312219468896,Penance Stare,Prehensile Hair,0
14_1,3_2,0.0506205174212587,Penance Stare,Shadowmeld,1
14_1,3_3,0.0019146510827053,Penance Stare,Chemical Absorbtion,0
14_1,3_4,0.002250157689619,Penance Stare,Sonic Scream,0
14_1,3_5,0.002250157689619,Penance Stare,Webslinger,0
14_1,3_6,0.0042792043110367,Penance Stare,Chemical Secretion,0
14_1,3_7,0.0049617346958648,Penance Stare,Wall Clinger,0
14_1,3_8,0.0783798296262583,Penance Stare,Duplication,2
14_1,3_9,0.0201162338614807,Penance Stare,Matter Absorption,1
14_1,3_10,0.0195002690624749,Penance Stare,Elasticity,1
14_1,3_11,0.0180566859690167,Penance Stare,Heat Vision,1
14_1,3_12,0.0172505803994712,Penance Stare,Sub-Mariner,1
14_1,3_13,0.0072017816770037,Penance Stare,Chameleon,0
14_1,3_14,0.0089192370962633,Penance Stare,Invisibility,1
14_1,3_15,0.0370505650723146,Penance Stare,Phasing / Ghost,2
14_1,3_16,0.0352200511616469,Penance Stare,Size Manipulation,2
14_1,3_17,0.0042076210328356,Penance Stare,Levitation,1
14_1,3_18,0.0795095110171629,Penance Stare,Feral,3
14_1,3_19,0.0167918636376746,Penance Stare,Claws,0
14_1,3_20,0.2130095541890868,Penance Stare,Adaptive,5
14_1,3_21,0.0007688382206213,Penance Stare,Teleport,1
14_1,3_22,0.0108467236829985,Penance Stare,Flight,1
14_1,4_1,0.000580122067228,Penance Stare,Synaesthesia,0
14_1,4_2,0.0111814701384605,Penance Stare,Omni-lingual,1
14_1,4_3,0.018936352678572,Penance Stare,Swordsmanship,0
14_1,4_4,0.0011469959171959,Penance Stare,Escape Artist,1
14_1,4_5,0.0326778671600766,Penance Stare,Tracking,3
14_1,4_6,0.0021495866352739,Penance Stare,Stealth,1
14_1,4_7,0.0027307056342996,Penance Stare,Marksmanship,2
14_1,4_8,0.0594788282287557,Penance Stare,Leadership,0
14_1,4_9,0.0009797981957753,Penance Stare,Intellect,3
14_1,4_10,0.0002416828310935,Penance Stare,Unarmed Combat,4
14_1,1_1,0.0370838105441008,Penance Stare,Super Eating,1
14_1,1_2,0.0131342271908591,Penance Stare,Super Smell,0
14_1,1_3,0.019406654740763,Penance Stare,Super Hearing,0
14_1,1_4,0.1950247187408931,Penance Stare,Berserker Strength,5
14_1,1_5,0.0239015351046505,Penance Stare,Super Sight,0
14_1,1_6,0.2357807806583678,Penance Stare,Longevity,6
14_1,1_7,0.0189438262758276,Penance Stare,Super Speed,3
14_1,1_8,0.1986139730605909,Penance Stare,Healing,6
14_1,1_9,0.1251517089201456,Penance Stare,Super Strength,6
14_1,1_10,0.011793283100431,Penance Stare,Agility,4
14_1,1_11,0.0376268525432387,Penance Stare,Stamina,5
14_2,13_1,0.2233231057578109,Hellfire Control,Sense Death,11
14_2,13_2,0.0241112282459242,Hellfire Control,Electronic interaction,4
14_2,13_3,0.0035483418838158,Hellfire Control,Radar Sense,2
14_2,13_4,0.1304758851221111,Hellfire Control,Danger Sense,10
14_2,14_1,0.1599248202615623,Hellfire Control,Penance Stare,5
14_2,14_2,1.0,Hellfire Control,Hellfire Control,23
14_2,14_3,0.1703694283227493,Hellfire Control,Soul Absorption,9
14_2,14_4,0.3066837604876624,Hellfire Control,Darkness Manipulation,14
14_2,14_5,0.1420343446518336,Hellfire Control,Death Touch,9
14_2,14_6,0.227865796176136,Hellfire Control,Necromancy,13
14_2,14_7,0.0861951214949329,Hellfire Control,Possession,8
14_2,11_1,0.0498443942717488,Hellfire Control,Blood Control,3
14_2,11_2,0.0230015297338537,Hellfire Control,Controlled Bone Growth,2
14_2,11_3,0.0059456303159009,Hellfire Control,Pheromone Control,1
14_2,11_4,0.0551582735140428,Hellfire Control,Enhance Mutation,5
14_2,11_5,0.0957664603840716,Hellfire Control,Genetic Manipulation,8
14_2,11_6,0.1011309308312787,Hellfire Control,Shape Shifter,13
14_2,8_1,0.0197593383499908,Hellfire Control,Inertia Absorption,2
14_2,8_2,0.0520702373812009,Hellfire Control,Magnetism,5
14_2,8_3,0.0506290829774735,Hellfire Control,Gravity control,5
14_2,8_4,0.0174583538787726,Hellfire Control,Vibration Wave,3
14_2,8_5,0.0682626032812604,Hellfire Control,Density Control,7
14_2,8_6,0.0332351006829075,Hellfire Control,Force Field,9
14_2,7_1,0.0087528141568181,Hellfire Control,Sand manipulation,1
14_2,7_2,0.002747219249005,Hellfire Control,Plant Control,1
14_2,7_3,0.0021523147829594,Hellfire Control,Ice Breath,1
14_2,7_4,0.294429378290372,Hellfire Control,Flame Breath,13
14_2,7_5,0.0568174043656612,Hellfire Control,Water Control,5
14_2,7_6,0.034355012132207,Hellfire Control,Ice Control,4
14_2,7_7,0.0630479688423196,Hellfire Control,Earth Manipulation,6
14_2,7_8,0.1201065798711079,Hellfire Control,Weather Control,9
14_2,7_9,0.0533726175416635,Hellfire Control,Wind Bursts,6
14_2,7_10,0.063996547853994,Hellfire Control,Animal Control,7
14_2,7_11,0.4151929909166301,Hellfire Control,Fire Control,21
14_2,10_1,0.0446231079363787,Hellfire Control,Probability Manipulation,4
14_2,10_2,0.0721570039366385,Hellfire Control,Time Travel,8
14_2,10_3,0.174288967625424,Hellfire Control,Time Manipulation,13
14_2,10_4,0.1662304661000382,Hellfire Control,Reality Manpulation,13
14_2,10_5,0.1839776334687791,Hellfire Control,Dimensional Manipulation,14
14_2,10_6,0.0838180554039906,Hellfire Control,Illusion Casting,10
14_2,12_1,0.0818899730842396,Hellfire Control,Vampirism,5
14_2,12_2,0.0029166140365732,Hellfire Control,Poisonous,1
14_2,12_3,0.1930202947959923,Hellfire Control,Immortal,18
14_2,12_4,0.0830762893510645,Hellfire Control,Invulnerability,17
14_2,6_1,0.1095278723169807,Hellfire Control,Animation,8
14_2,6_2,0.1032149424611563,Hellfire Control,Siphon Abilities,8
14_2,6_3,0.0609089900446095,Hellfire Control,Siphon Lifeforce,6
14_2,6_4,0.1478954866660191,Hellfire Control,Power Mimicry,10
14_2,6_5,0.1475754742812792,Hellfire Control,Cosmic Awareness,12
14_2,6_6,0.1374715735445695,Hellfire Control,Astral Projection,12
14_2,6_7,0.1884224005217267,Hellfire Control,Divine Powers,15
14_2,6_8,0.2171873701731046,Hellfire Control,Magic,17
14_2,9_1,0.0546896502575076,Hellfire Control,Psychometry,4
14_2,9_2,0.0523605666224311,Hellfire Control,Postcognition,4
14_2,9_3,0.0812365190131386,Hellfire Control,Voice-induced Manipulation,6
14_2,9_4,0.0485813934939324,Hellfire Control,Emotion Control,5
14_2,9_5,0.0284328783326253,Hellfire Control,Mesmerize,4
14_2,9_6,0.0539464149585563,Hellfire Control,Precognition,6
14_2,9_7,0.0220847043359292,Hellfire Control,Empathy,4
14_2,9_8,0.0528002049173852,Hellfire Control,Willpower-Based Constructs,7
14_2,9_9,0.067364840738263,Hellfire Control,Hypnosis,8
14_2,9_10,0.0598547569405296,Hellfire Control,Psychic,8
14_2,9_11,0.090660738175535,Hellfire Control,Telekinesis,11
14_2,9_12,0.0372550787174467,Hellfire Control,Psionic,8
14_2,9_13,0.0633151910882153,Hellfire Control,Telepathy,11
14_2,2_1,0.0015541253106432,Hellfire Control,Implants,1
14_2,2_2,0.0002408236173002,Hellfire Control,Power Suit,2
14_2,2_3,0.0322555332401646,Hellfire Control,Insanely Rich,8
14_2,2_4,0.0340560825100349,Hellfire Control,Power Item,9
14_2,2_5,0.0097421215186875,Hellfire Control,Gadgets,3
14_2,2_6,3.74131194149247e-07,Hellfire Control,Weapon Master,7
14_2,5_1,0.2302169369614998,Hellfire Control,Darkforce Manipulation,12
14_2,5_2,0.0001672519366538,Hellfire Control,Technopathy,1
14_2,5_3,0.0623219496558948,Hellfire Control,Electronic Disruption,6
14_2,5_4,0.0001436145497515,Hellfire Control,Radiation,1
14_2,5_5,0.0127897530812757,Hellfire Control,Holographic Projection,3
14_2,5_6,0.0639345049263885,Hellfire Control,Electricity Control,8
14_2,5_7,0.1805415335713481,Hellfire Control,Heat Generation,14
14_2,5_8,0.0565030582356498,Hellfire Control,Energy Based Constructs,8
14_2,5_9,0.0402763411263444,Hellfire Control,Light Projection,7
14_2,5_10,0.0213544689506445,Hellfire Control,Energy Shield,6
14_2,5_11,0.0090776211699932,Hellfire Control,Energy-Enhanced Strike,5
14_2,5_12,0.074268947490035,Hellfire Control,Energy Absorption,11
14_2,5_13,0.0474965355338479,Hellfire Control,Energy Manipulation,10
14_2,5_14,0.133362053882411,Hellfire Control,Blast Power,20
14_2,3_1,0.0176335526807247,Hellfire Control,Prehensile Hair,1
14_2,3_2,0.0704664600733204,Hellfire Control,Shadowmeld,4
14_2,3_3,0.0374225707145603,Hellfire Control,Chemical Absorbtion,3
14_2,3_4,0.0034838907568352,Hellfire Control,Sonic Scream,1
14_2,3_5,0.016075058968445,Hellfire Control,Webslinger,2
14_2,3_6,0.034922873336135,Hellfire Control,Chemical Secretion,4
14_2,3_7,0.0003178775135297,Hellfire Control,Wall Clinger,1
14_2,3_8,0.0653095620564559,Hellfire Control,Duplication,6
14_2,3_9,0.0815041845204781,Hellfire Control,Matter Absorption,7
14_2,3_10,0.0143598972562911,Hellfire Control,Elasticity,3
14_2,3_11,0.0252054401059563,Hellfire Control,Heat Vision,4
14_2,3_12,8.901317605596847e-06,Hellfire Control,Sub-Mariner,1
14_2,3_13,0.0670016575886596,Hellfire Control,Chameleon,7
14_2,3_14,0.0658651012789827,Hellfire Control,Invisibility,8
14_2,3_15,0.0843044559106997,Hellfire Control,Phasing / Ghost,10
14_2,3_16,0.0644232625989219,Hellfire Control,Size Manipulation,9
14_2,3_17,0.0230242185343026,Hellfire Control,Levitation,6
14_2,3_18,0.0590596662614772,Hellfire Control,Feral,9
14_2,3_19,0.0178178661764865,Hellfire Control,Claws,6
14_2,3_20,0.1845817413447383,Hellfire Control,Adaptive,16
14_2,3_21,0.1386719304732472,Hellfire Control,Teleport,15
14_2,3_22,0.0137348776778808,Hellfire Control,Flight,12
14_2,4_1,0.0380322604863885,Hellfire Control,Synaesthesia,2
14_2,4_2,0.0069664616406358,Hellfire Control,Omni-lingual,3
14_2,4_3,0.0457738303150885,Hellfire Control,Swordsmanship,9
