group,variable,value
Shadowmeld,Psychometry,11.764705882352900
Shadowmeld,Chameleon,11.764705882352900
Shadowmeld,Prehensile Hair,5.882352941176470
Shadowmeld,Invulnerability,41.1764705882353
Shadowmeld,Hypnosis,17.647058823529400
Shadowmeld,Electronic Disruption,5.882352941176470
Shadowmeld,Precognition,11.764705882352900
Shadowmeld,Psychic,17.647058823529400
Shadowmeld,Unarmed Combat,64.70588235294120
Shadowmeld,Super Eating,0.0
Shadowmeld,Telepathy,41.1764705882353
Shadowmeld,Astral Projection,41.1764705882353
Shadowmeld,Light Projection,11.764705882352900
Shadowmeld,Power Suit,5.882352941176470
Shadowmeld,Controlled Bone Growth,5.882352941176470
Shadowmeld,Willpower-Based Constructs,23.529411764705900
Shadowmeld,Technopathy,0.0
Shadowmeld,Plant Control,0.0
Shadowmeld,Tracking,11.764705882352900
Shadowmeld,Hellfire Control,23.529411764705900
Shadowmeld,Elasticity,5.882352941176470
Shadowmeld,Siphon Abilities,11.764705882352900
Shadowmeld,Feral,11.764705882352900
Shadowmeld,Magnetism,11.764705882352900
Shadowmeld,Size Manipulation,23.529411764705900
Shadowmeld,Density Control,17.647058823529400
Shadowmeld,Energy Shield,5.882352941176470
Shadowmeld,Holographic Projection,5.882352941176470
Shadowmeld,Illusion Casting,41.1764705882353
Shadowmeld,Pheromone Control,0.0
Shadowmeld,Penance Stare,5.882352941176470
Shadowmeld,Duplication,0.0
Shadowmeld,Agility,70.58823529411770
Shadowmeld,Shape Shifter,35.294117647058800
Shadowmeld,Super Sight,11.764705882352900
Shadowmeld,Danger Sense,11.764705882352900
Shadowmeld,Adaptive,23.529411764705900
Shadowmeld,Heat Vision,0.0
Shadowmeld,Darkness Manipulation,58.8235294117647
Shadowmeld,Water Control,5.882352941176470
Shadowmeld,Longevity,11.764705882352900
Shadowmeld,Sonic Scream,0.0
Shadowmeld,Stamina,35.294117647058800
Shadowmeld,Energy Manipulation,29.41176470588240
Shadowmeld,Omni-lingual,11.764705882352900
Shadowmeld,Chemical Secretion,5.882352941176470
Shadowmeld,Energy Absorption,29.41176470588240
Shadowmeld,Animal Control,17.647058823529400
Shadowmeld,Soul Absorption,23.529411764705900
Shadowmeld,Mesmerize,11.764705882352900
Shadowmeld,Immortal,41.1764705882353
Shadowmeld,Genetic Manipulation,17.647058823529400
Shadowmeld,Swordsmanship,23.529411764705900
Shadowmeld,Chemical Absorbtion,5.882352941176470
Shadowmeld,Force Field,17.647058823529400
Shadowmeld,Psionic,23.529411764705900
Shadowmeld,Enhance Mutation,5.882352941176470
Shadowmeld,Matter Absorption,5.882352941176470
Shadowmeld,Synaesthesia,0.0
Shadowmeld,Necromancy,29.41176470588240
Shadowmeld,Power Mimicry,5.882352941176470
Shadowmeld,Energy-Enhanced Strike,17.647058823529400
Shadowmeld,Invisibility,29.41176470588240
Shadowmeld,Super Hearing,11.764705882352900
Shadowmeld,Intellect,76.47058823529410
Shadowmeld,Vibration Wave,0.0
Shadowmeld,Ice Breath,0.0
Shadowmeld,Levitation,47.05882352941180
Shadowmeld,Postcognition,11.764705882352900
Shadowmeld,Time Manipulation,11.764705882352900
Shadowmeld,Radiation,0.0
Shadowmeld,Electronic interaction,0.0
Shadowmeld,Possession,23.529411764705900
Shadowmeld,Implants,0.0
Shadowmeld,Wall Clinger,17.647058823529400
Shadowmeld,Ice Control,23.529411764705900
Shadowmeld,Earth Manipulation,11.764705882352900
Shadowmeld,Flame Breath,5.882352941176470
Shadowmeld,Animation,23.529411764705900
Shadowmeld,Leadership,29.41176470588240
Shadowmeld,Vampirism,5.882352941176470
Shadowmeld,Emotion Control,23.529411764705900
Shadowmeld,Insanely Rich,17.647058823529400
Shadowmeld,Phasing / Ghost,47.05882352941180
Shadowmeld,Sub-Mariner,0.0
Shadowmeld,Flight,47.05882352941180
Shadowmeld,Inertia Absorption,0.0
Shadowmeld,Escape Artist,35.294117647058800
Shadowmeld,Blast Power,47.05882352941180
Shadowmeld,Wind Bursts,0.0
Shadowmeld,Fire Control,29.41176470588240
Shadowmeld,Gravity control,0.0
Shadowmeld,Poisonous,0.0
Shadowmeld,Berserker Strength,23.529411764705900
Shadowmeld,Heat Generation,17.647058823529400
Shadowmeld,Time Travel,11.764705882352900
Shadowmeld,Gadgets,0.0
Shadowmeld,Marksmanship,0.0
Shadowmeld,Super Smell,5.882352941176470
Shadowmeld,Healing,41.1764705882353
Shadowmeld,Siphon Lifeforce,23.529411764705900
Shadowmeld,Divine Powers,29.41176470588240
Shadowmeld,Telekinesis,23.529411764705900
Shadowmeld,Empathy,17.647058823529400
Shadowmeld,Dimensional Manipulation,52.94117647058820
Shadowmeld,Weapon Master,11.764705882352900
Shadowmeld,Teleport,64.70588235294120
Shadowmeld,Electricity Control,11.764705882352900
Radar Sense,Claws,20.77922077922080
Radar Sense,Super Speed,57.142857142857100
Radar Sense,Sand manipulation,3.896103896103900
Radar Sense,Probability Manipulation,5.194805194805200
Radar Sense,Super Strength,74.02597402597400
Radar Sense,Shadowmeld,0.0
Radar Sense,Radar Sense,100.0
Radar Sense,Weather Control,9.090909090909090
Radar Sense,Magic,9.090909090909090
Radar Sense,Power Item,28.571428571428600
Radar Sense,Cosmic Awareness,10.38961038961040
Radar Sense,Blood Control,2.5974025974026000
Radar Sense,Energy Based Constructs,16.883116883116900
Radar Sense,Voice-induced Manipulation,6.4935064935064900
Radar Sense,Death Touch,6.4935064935064900
Radar Sense,Sense Death,2.5974025974026000
Radar Sense,Stealth,31.16883116883120
Radar Sense,Darkforce Manipulation,6.4935064935064900
Radar Sense,Webslinger,7.792207792207790
Radar Sense,Reality Manpulation,9.090909090909090
Radar Sense,Psychometry,2.5974025974026000
Radar Sense,Chameleon,15.584415584415600
Radar Sense,Prehensile Hair,0.0
Radar Sense,Invulnerability,57.142857142857100
Radar Sense,Hypnosis,6.4935064935064900
Radar Sense,Electronic Disruption,20.77922077922080
Radar Sense,Precognition,3.896103896103900
Radar Sense,Psychic,12.987012987013000
Radar Sense,Unarmed Combat,75.32467532467530
Radar Sense,Super Eating,3.896103896103900
Radar Sense,Telepathy,18.181818181818200
Radar Sense,Astral Projection,7.792207792207790
Radar Sense,Light Projection,18.181818181818200
Radar Sense,Power Suit,28.571428571428600
Radar Sense,Controlled Bone Growth,1.2987012987013000
Radar Sense,Willpower-Based Constructs,20.77922077922080
Radar Sense,Technopathy,22.07792207792210
Radar Sense,Plant Control,3.896103896103900
Radar Sense,Tracking,44.15584415584420
Radar Sense,Hellfire Control,2.5974025974026000
Radar Sense,Elasticity,6.4935064935064900
Radar Sense,Siphon Abilities,7.792207792207790
Radar Sense,Feral,18.181818181818200
Radar Sense,Magnetism,12.987012987013000
Radar Sense,Size Manipulation,18.181818181818200
Radar Sense,Density Control,9.090909090909090
Radar Sense,Energy Shield,31.16883116883120
Radar Sense,Holographic Projection,24.675324675324700
Radar Sense,Illusion Casting,6.4935064935064900
Radar Sense,Pheromone Control,2.5974025974026000
Radar Sense,Penance Stare,0.0
Radar Sense,Duplication,6.4935064935064900
Radar Sense,Agility,61.03896103896100
Radar Sense,Shape Shifter,19.48051948051950
Radar Sense,Super Sight,36.36363636363640
Radar Sense,Danger Sense,19.48051948051950
Radar Sense,Adaptive,38.96103896103900
Radar Sense,Heat Vision,10.38961038961040
Radar Sense,Darkness Manipulation,3.896103896103900
Radar Sense,Water Control,11.688311688311700
Radar Sense,Longevity,31.16883116883120
Radar Sense,Sonic Scream,7.792207792207790
Radar Sense,Stamina,79.22077922077920
Radar Sense,Energy Manipulation,27.272727272727300
Radar Sense,Omni-lingual,16.883116883116900
Radar Sense,Chemical Secretion,1.2987012987013000
Radar Sense,Energy Absorption,29.87012987012990
Radar Sense,Animal Control,12.987012987013000
Radar Sense,Soul Absorption,1.2987012987013000
Radar Sense,Mesmerize,6.4935064935064900
Radar Sense,Immortal,19.48051948051950
Radar Sense,Genetic Manipulation,6.4935064935064900
Radar Sense,Swordsmanship,12.987012987013000
Radar Sense,Chemical Absorbtion,1.2987012987013000
Radar Sense,Force Field,41.55844155844160
Radar Sense,Psionic,14.285714285714300
Radar Sense,Enhance Mutation,6.4935064935064900
Radar Sense,Matter Absorption,15.584415584415600
Radar Sense,Synaesthesia,2.5974025974026000
Radar Sense,Necromancy,5.194805194805200
Radar Sense,Power Mimicry,7.792207792207790
Radar Sense,Energy-Enhanced Strike,20.77922077922080
Radar Sense,Invisibility,12.987012987013000
Radar Sense,Super Hearing,32.467532467532500
Radar Sense,Intellect,76.62337662337660
Radar Sense,Vibration Wave,14.285714285714300
Radar Sense,Ice Breath,3.896103896103900
Radar Sense,Levitation,19.48051948051950
Radar Sense,Postcognition,2.5974025974026000
Radar Sense,Time Manipulation,15.584415584415600
Radar Sense,Radiation,7.792207792207790
Radar Sense,Electronic interaction,27.272727272727300
Radar Sense,Possession,5.194805194805200
Radar Sense,Implants,23.376623376623400
Radar Sense,Wall Clinger,14.285714285714300
Radar Sense,Ice Control,6.4935064935064900
Radar Sense,Earth Manipulation,7.792207792207790
Radar Sense,Flame Breath,1.2987012987013000
Radar Sense,Animation,1.2987012987013000
Radar Sense,Leadership,44.15584415584420
Radar Sense,Vampirism,1.2987012987013000
Radar Sense,Emotion Control,2.5974025974026000
Radar Sense,Insanely Rich,12.987012987013000
Radar Sense,Phasing / Ghost,16.883116883116900
Radar Sense,Sub-Mariner,29.87012987012990
Radar Sense,Flight,66.23376623376620
Radar Sense,Inertia Absorption,1.2987012987013000
Radar Sense,Escape Artist,10.38961038961040
Radar Sense,Blast Power,54.54545454545460
Radar Sense,Wind Bursts,9.090909090909090
Radar Sense,Fire Control,10.38961038961040
Radar Sense,Gravity control,14.285714285714300
Radar Sense,Poisonous,5.194805194805200
Radar Sense,Berserker Strength,27.272727272727300
Radar Sense,Heat Generation,12.987012987013000
Radar Sense,Time Travel,16.883116883116900
Radar Sense,Gadgets,48.05194805194810
Radar Sense,Marksmanship,29.87012987012990
Radar Sense,Super Smell,14.285714285714300
Radar Sense,Healing,48.05194805194810
Radar Sense,Siphon Lifeforce,7.792207792207790
Radar Sense,Divine Powers,9.090909090909090
Radar Sense,Telekinesis,14.285714285714300
Radar Sense,Empathy,3.896103896103900
Radar Sense,Dimensional Manipulation,10.38961038961040
Radar Sense,Weapon Master,35.064935064935100
Radar Sense,Teleport,19.48051948051950
Radar Sense,Electricity Control,27.272727272727300
Weather Control,Claws,14.084507042253500
Weather Control,Super Speed,61.971830985915500
Weather Control,Sand manipulation,9.859154929577460
Weather Control,Probability Manipulation,25.35211267605630
Weather Control,Super Strength,66.19718309859160
Weather Control,Shadowmeld,4.225352112676060
Weather Control,Radar Sense,9.859154929577460
Weather Control,Weather Control,100.0
Weather Control,Magic,61.971830985915500
Weather Control,Power Item,33.80281690140850
Weather Control,Cosmic Awareness,49.29577464788730
Weather Control,Blood Control,9.859154929577460
Weather Control,Energy Based Constructs,30.985915492957700
Weather Control,Voice-induced Manipulation,15.492957746478900
Weather Control,Death Touch,25.35211267605630
Weather Control,Sense Death,23.943661971831000
Weather Control,Stealth,15.492957746478900
Weather Control,Darkforce Manipulation,26.760563380281700
Weather Control,Webslinger,7.042253521126760
Weather Control,Reality Manpulation,52.11267605633800
Weather Control,Psychometry,11.267605633802800
Weather Control,Chameleon,22.535211267605600
Weather Control,Prehensile Hair,0.0
Weather Control,Invulnerability,63.38028169014090
Weather Control,Hypnosis,32.394366197183100
Weather Control,Electronic Disruption,14.084507042253500
Weather Control,Precognition,25.35211267605630
Weather Control,Psychic,33.80281690140850
Weather Control,Unarmed Combat,70.4225352112676
Weather Control,Super Eating,5.633802816901410
Weather Control,Telepathy,52.11267605633800
Weather Control,Astral Projection,47.88732394366200
Weather Control,Light Projection,33.80281690140850
Weather Control,Power Suit,9.859154929577460
Weather Control,Controlled Bone Growth,4.225352112676060
Weather Control,Willpower-Based Constructs,30.985915492957700
Weather Control,Technopathy,9.859154929577460
Weather Control,Plant Control,16.901408450704200
Weather Control,Tracking,33.80281690140850
Weather Control,Hellfire Control,12.67605633802820
Weather Control,Elasticity,8.450704225352110
Weather Control,Siphon Abilities,32.394366197183100
Weather Control,Feral,30.985915492957700
Weather Control,Magnetism,21.12676056338030
Weather Control,Size Manipulation,40.84507042253520
Weather Control,Density Control,22.535211267605600
Weather Control,Energy Shield,46.478873239436600
Weather Control,Holographic Projection,15.492957746478900
Weather Control,Illusion Casting,47.88732394366200
Weather Control,Pheromone Control,4.225352112676060
Weather Control,Penance Stare,2.816901408450700
Weather Control,Duplication,21.12676056338030
Weather Control,Agility,54.929577464788700
Weather Control,Shape Shifter,46.478873239436600
Weather Control,Super Sight,32.394366197183100
Weather Control,Danger Sense,23.943661971831000
Weather Control,Adaptive,28.169014084507000
Weather Control,Heat Vision,12.67605633802820
Weather Control,Darkness Manipulation,21.12676056338030
Weather Control,Water Control,42.25352112676060
Weather Control,Longevity,56.33802816901410
Weather Control,Sonic Scream,4.225352112676060
Weather Control,Stamina,64.78873239436620
Weather Control,Energy Manipulation,52.11267605633800
Weather Control,Omni-lingual,19.718309859154900
Weather Control,Chemical Secretion,7.042253521126760
Weather Control,Energy Absorption,59.15492957746480
Weather Control,Animal Control,32.394366197183100
Weather Control,Soul Absorption,22.535211267605600
Weather Control,Mesmerize,21.12676056338030
Weather Control,Immortal,61.971830985915500
Weather Control,Genetic Manipulation,21.12676056338030
Weather Control,Swordsmanship,16.901408450704200
Weather Control,Chemical Absorbtion,5.633802816901410
Weather Control,Force Field,52.11267605633800
Weather Control,Psionic,39.436619718309900
Weather Control,Enhance Mutation,8.450704225352110
Weather Control,Matter Absorption,30.985915492957700
